"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","584","1. Verify list of already existing services are in place and all listed services have a green status","","Sat May 24 21:15:58 UTC 2025","failed","Sat May 24 21:15:59 UTC 2025","","System Services Page: verify the existing Services are in place, if a new Service gets added =>check the status for all of those","",""
"","98160","7.1 verify all values are properly saved to the custom form -single user in custom User/User Group field","Add Case","Sat May 24 21:20:49 UTC 2025","passed","Sat May 24 21:22:27 UTC 2025","","7. --- with required Custom Form filled out, all required fields on Form","",""
"","152","2.2. Scanning some barcodes multiple times and checking all types of discrepancies in one Report: ""Barcode valid but not found in the system""""Items Not Scanned"", ""Wrong Storage Location"",""Container Not Scanned"",""Containers in Wrong Location""","Inventory Reports","Sat May 24 21:14:44 UTC 2025","failed","Sat May 24 21:14:44 UTC 2025","","2. Parent/child locations with items and containers","",""
"","718","8 Validation messages for invalid values","","Sat May 24 21:15:52 UTC 2025","failed","Sat May 24 21:15:53 UTC 2025","","Import Notes","",""
"","880","1.8. Create and run DR for multiple storage locations - multiple Discrepancies Found","Inventory Reports","Sat May 24 21:14:43 UTC 2025","failed","Sat May 24 21:14:44 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","194","1.1.1 'equals' correct Person's name","Search Checkouts","Sat May 24 21:15:09 UTC 2025","failed","Sat May 24 21:15:10 UTC 2025","1.1 Checked Out To","1 Org Admin","",""
"","47800","A.M_1. Add Media to Case","","Sat May 24 21:38:08 UTC 2025","passed","Sat May 24 21:38:56 UTC 2025","","Add Media","",""
"","18912","A.M_4. Add Media to Task","","Sat May 24 21:39:36 UTC 2025","passed","Sat May 24 21:39:55 UTC 2025","","Add Media","",""
"","75616","3.1. --- with required Custom Form filled out, all required fields on Form","Add Person","Sat May 24 21:43:20 UTC 2025","failed","Sat May 24 21:44:36 UTC 2025","","3. Add Person with Custom Form","",""
"","2","1 Import Locations with all fields","","Sat May 24 21:15:30 UTC 2025","broken","Sat May 24 21:15:30 UTC 2025","","Import Locations","",""
"","0","1.4 Org Admin-- minimum case fields -- redirect to Add Person page","Add Case","Sat May 24 21:15:34 UTC 2025","skipped","Sat May 24 21:15:34 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","622","7 Validation messages for wrongly formatted values","","Sat May 24 21:15:51 UTC 2025","failed","Sat May 24 21:15:52 UTC 2025","","Import Notes","",""
"","22495","5. Case Number Formatting at Office level -- old case that was saved without formatting can be edited without changing Case Number or changing it with proper format","","Sat May 24 21:20:49 UTC 2025","passed","Sat May 24 21:21:11 UTC 2025","","Edit Case","",""
"","29006","6.1 verify Auto Assigned Case Number with Default Case Number Prefix","Add Case","Sat May 24 21:20:13 UTC 2025","passed","Sat May 24 21:20:42 UTC 2025","","6. --- with Auto Assigned Case Number ","",""
"","1","I.C_4 Five thousand cases and verify cases count on search by ","","Sat May 24 21:14:45 UTC 2025","skipped","Sat May 24 21:14:45 UTC 2025","","Import Cases","",""
"","0","1.5 Org Admin-- minimum case fields -- redirect to Media tab on Case View page","Add Case","Sat May 24 21:15:34 UTC 2025","skipped","Sat May 24 21:15:34 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","61902","A.N_1. Add Note to Case","","Sat May 24 21:40:24 UTC 2025","failed","Sat May 24 21:41:26 UTC 2025","","Add Notes","",""
"","20968","6. Auto-Assigned Case Number -- Case Number can be edited when Auto-assigning of Case Numbers is enabled for new cases","","Sat May 24 21:21:11 UTC 2025","passed","Sat May 24 21:21:32 UTC 2025","","Edit Case","",""
"","0","1.2 Org Admin-- minimum case fields -- redirect to Add Case page again","Add Case","Sat May 24 21:15:34 UTC 2025","skipped","Sat May 24 21:15:34 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","0","1.5. Create and run DR for multiple parent and child locations  - starting with Child loc - switching back to parent location-  No Discrepancies Found","Inventory Reports","Sat May 24 21:14:43 UTC 2025","skipped","Sat May 24 21:14:43 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","25223","4.2 verify Org Default Case Number Prefix, keep a default value as part of the Case Number","Add Case","Sat May 24 21:18:38 UTC 2025","passed","Sat May 24 21:19:03 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","0","1.6 Org Admin-- minimum case fields -- redirect to Notes tab on Case View page","Add Case","Sat May 24 21:15:34 UTC 2025","skipped","Sat May 24 21:15:34 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","0","1.7. Create and run DR for single child location - multiple Discrepancies Found","Inventory Reports","Sat May 24 21:14:43 UTC 2025","skipped","Sat May 24 21:14:43 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","17240","1.3. Business Name populated only -- redirect to Add Item page","Add Person","Sat May 24 21:42:41 UTC 2025","passed","Sat May 24 21:42:58 UTC 2025","","1. Org Admin","",""
"","20961","1.2. Optional fields disabled -- First & Last Name populated -- redirect to Add Person page again","Add Person","Sat May 24 21:42:20 UTC 2025","passed","Sat May 24 21:42:41 UTC 2025","","1. Org Admin","",""
"","0","5 Validation messages for invalid values","","Sat May 24 21:15:12 UTC 2025","skipped","Sat May 24 21:15:12 UTC 2025","","Import Legacy Chain of Custody","",""
"","1","1.3 Org Admin-- minimum case fields -- redirect to Add Item page","Add Case","Sat May 24 21:15:34 UTC 2025","skipped","Sat May 24 21:15:34 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","2","1. Import updates for all item fields","","Sat May 24 21:14:54 UTC 2025","broken","Sat May 24 21:14:54 UTC 2025","","Import Item Updates","",""
"","0","1.3. DR for multiple parent and child locations - starting with Parent loc - No Discrepancies Found","Inventory Reports","Sat May 24 21:14:43 UTC 2025","skipped","Sat May 24 21:14:43 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","632","I.U_1 Import and verify User with all fields","","Sat May 24 21:16:20 UTC 2025","failed","Sat May 24 21:16:21 UTC 2025","","Import Users","",""
"","17387","A.M_3. Add Media to Person","","Sat May 24 21:39:19 UTC 2025","passed","Sat May 24 21:39:36 UTC 2025","","Add Media","",""
"","675","3. Import Person with all fields - Precheck Only","","Sat May 24 21:16:03 UTC 2025","failed","Sat May 24 21:16:03 UTC 2025","","Import People","",""
"","566","2.1 Cancelling warning keeps user logged in on other machine","Login page","Sat May 24 21:15:40 UTC 2025","failed","Sat May 24 21:15:40 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","108071","3.2 --- with required Custom Form but not filled out, all optional fields on Form","Add Item","Sat May 24 21:31:56 UTC 2025","failed","Sat May 24 21:33:45 UTC 2025","","3 Add Item with Custom Form","",""
"","21759","2.1 verify Org Case Number Format and check that Case Review Date/Notes is NOT displayed for Org Admin","Add Case","Sat May 24 21:15:39 UTC 2025","passed","Sat May 24 21:16:01 UTC 2025","","2. --- with Case Number formatting in Org, AutoDispo OFF ","",""
